x,y,color
4.80581501409,0.505342204304,c
-4.8232298739,4.83231090608,b
1.33641083297,-12.7092951892,r
3.9737967303,0.417853619679,c
-12.7793653254,3.99570545726,b
1.02440397655,-9.74210340843,r
4.28580358672,0.450661838914,c
-9.7958145311,4.30943250057,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.33641083297,-12.7092951892,r
3.9737967303,0.417853619679,c
-12.7793653254,3.99570545726,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.608394834652,-5.78584770075,r
4.70181272861,0.494406131226,c
-5.81774680534,4.72773522498,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.296387978231,-2.81865591998,r
5.01381958503,0.52721435046,c
-2.83419601102,5.04146226829,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.920401691073,-8.75303948151,r
4.38980587219,0.461597911992,c
-8.80129759966,4.41400818167,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.02440397655,-9.74210340843,r
4.28580358672,0.450661838914,c
-9.7958145311,4.30943250057,b
0.920401691073,-8.75303948151,r
4.38980587219,0.461597911992,c
-8.80129759966,4.41400818167,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.608394834652,-5.78584770075,r
4.70181272861,0.494406131226,c
-5.81774680534,4.72773522498,b
0.504392549178,-4.79678377382,r
4.80581501409,0.505342204304,c
-4.8232298739,4.83231090608,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.920401691073,-8.75303948151,r
4.38980587219,0.461597911992,c
-8.80129759966,4.41400818167,b
0.723333193204,-6.87891391314,r
5.58687437006,0.587472343622,c
-6.91683941788,5.61767647532,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.504392549178,-4.79678377382,r
4.80581501409,0.505342204304,c
-4.8232298739,4.83231090608,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
1.02440397655,-9.74210340843,r
4.28580358672,0.450661838914,c
-9.7958145311,4.30943250057,b
0.608394834652,-5.78584770075,r
4.70181272861,0.494406131226,c
-5.81774680534,4.72773522498,b
1.24334462057,-11.8242335478,r
5.06686294269,0.532791978231,c
-11.8894240751,5.09479806981,b
0.723333193204,-6.87891391314,r
5.58687437006,0.587472343622,c
-6.91683941788,5.61767647532,b
1.33641083297,-12.7092951892,r
3.9737967303,0.417853619679,c
-12.7793653254,3.99570545726,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.61933090773,-5.88984998622,r
5.69087665553,0.5984084167,c
-5.92232248644,5.72225215642,b
1.1393423351,-10.8351696208,r
5.17086522817,0.543728051309,c
-10.8949071436,5.19937375091,b
0.61933090773,-5.88984998622,r
5.69087665553,0.5984084167,c
-5.92232248644,5.72225215642,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.23240854749,-11.7202312623,r
4.07779901577,0.428789692757,c
-11.784848394,4.10028113836,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
0.712397120126,-6.77491162767,r
4.59781044314,0.483470058148,c
-6.81226373678,4.62315954388,b
0.192385692758,-1.82959199306,r
5.11782187051,0.538150423539,c
-1.83967907958,5.14603794939,b
1.12840626202,-10.7311673354,r
4.18180130124,0.439725765836,c
-10.7903314625,4.20485681947,b
-0.0865937619659,0.823508501442,r
-10.6031986748,-1.11495007096,c
0.828048749506,-10.6616572726,b
-0.0865937619659,0.823508501442,r
-10.6031986748,-1.11495007096,c
0.828048749506,-10.6616572726,b
-0.0865937619659,0.823508501442,r
-10.6031986748,-1.11495007096,c
0.828048749506,-10.6616572726,b
-0.19059604744,1.81257242836,r
-10.4991963893,-1.10401399788,c
1.82256568095,-10.5570815915,b
-0.0865937619659,0.823508501442,r
-10.6031986748,-1.11495007096,c
0.828048749506,-10.6616572726,b
-0.19059604744,1.81257242836,r
-10.4991963893,-1.10401399788,c
1.82256568095,-10.5570815915,b
-0.179659974361,1.70857014289,r
-9.51013246237,-1.00001171241,c
1.71798999984,-9.56256466001,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.179659974361,1.70857014289,r
-9.51013246237,-1.00001171241,c
1.71798999984,-9.56256466001,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0865937619659,0.823508501442,r
-10.6031986748,-1.11495007096,c
0.828048749506,-10.6616572726,b
-0.0865937619659,0.823508501442,r
-10.6031986748,-1.11495007096,c
0.828048749506,-10.6616572726,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.179659974361,1.70857014289,r
-9.51013246237,-1.00001171241,c
1.71798999984,-9.56256466001,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0756576888878,0.719506215969,r
-9.61413474785,-1.01094778549,c
0.723473068404,-9.66714034111,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
-0.168723901283,1.60456785742,r
-8.52106853545,-0.896009426936,c
1.61341431874,-8.56804772857,b
-0.0647216158097,0.615503930495,r
-8.62507082093,-0.906945500014,c
0.618897387301,-8.67262340967,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.0793035244,-10.2641992656,r
-9.76909596114,-1.02724230387,c
-10.3207888585,-9.8229559018,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.261790113679,2.48962949887,r
-7.42800232306,-0.781071068385,c
2.50335556908,-7.46895511603,b
-0.261790113679,2.48962949887,r
-7.42800232306,-0.781071068385,c
2.50335556908,-7.46895511603,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.365792399153,3.47869342579,r
-7.32400003758,-0.770134995306,c
3.49787250052,-7.36437943492,b
-0.469794684626,4.46775735271,r
-7.21999775211,-0.759198922228,c
4.49238943196,-7.25980375382,b
-0.5737969701,5.45682127963,r
-7.11599546664,-0.74826284915,c
5.4869063634,-7.15522807272,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.365792399153,3.47869342579,r
-7.32400003758,-0.770134995306,c
3.49787250052,-7.36437943492,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.5737969701,5.45682127963,r
-7.11599546664,-0.74826284915,c
5.4869063634,-7.15522807272,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.365792399153,3.47869342579,r
-7.32400003758,-0.770134995306,c
3.49787250052,-7.36437943492,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.365792399153,3.47869342579,r
-7.32400003758,-0.770134995306,c
3.49787250052,-7.36437943492,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.157787828205,1.50056557194,r
-7.53200460853,-0.792007141463,c
1.50883863764,-7.57353079713,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
-0.0537855427316,0.511501645021,r
-7.636006894,-0.802943214541,c
0.514321706198,-7.67810647823,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
-0.5737969701,5.45682127963,r
-7.11599546664,-0.74826284915,c
5.4869063634,-7.15522807272,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
1.09023959748,-10.3682015511,r
-8.78003203421,-0.9232400184,c
-10.4253645396,-8.82843897036,b
